event_id,event_name,place,bib,name,uci_id,club,country,time,laps,category,event_country,event_date
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,Klubb/Företag0123456IKHP Huskvarna3:199:399:319:419:4510:2810:22,IKHP Huskvarna,3:19,9:39,9:41,9:45,10:22,10:28,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,IKHP Huskvarna,3:19,9:39,9:31,9:45,10:28,,10:22,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,9,10,Lucas MOLINFalu CK,10022621895,Falu CK,SWE,1:05:33,6,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,Klubb/Företag0123456Falu CK3:2410:0110:0110:1210:2010:4110:51,Falu CK,3:24,10:01,10:12,10:20,10:51,10:41,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,Falu CK,3:24,10:01,10:01,10:20,10:41,,10:51,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,10,14,Emil OskarssonCK Master,10060236879,CK Master,SWE,1:08:41,6,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,Klubb/Företag0123456CK Master3:2010:1610:3710:3411:0911:1511:26,CK Master,3:20,10:16,10:34,11:09,11:26,11:15,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,CK Master,3:20,10:16,10:37,11:09,11:15,,11:26,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,11,18,Salvador RINCON AMATUpsala CK,10022365150,Upsala CK,SWE,1:11:13,6,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,Klubb/Företag0123456Upsala CK3:2810:4711:0411:0511:0911:5611:42,Upsala CK,3:28,10:47,11:05,11:09,11:42,11:56,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,Upsala CK,3:28,10:47,11:04,11:09,11:56,,11:42,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,12,12,Albin DE KOSTERMalmö Cykelcross Klubb,10141019792,Malmö Cykelcross Klubb,SWE,1:01:50,5,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,Klubb/Företag012345Malmö Cykelcross Klubb3:2411:0911:5112:0211:4811:34,Malmö Cykelcross Klubb,3:24,11:09,12:02,11:48,,11:34,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,Malmö Cykelcross Klubb,3:24,11:09,11:51,11:48,11:34,,,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,13,17,Patrick STRACKÄngby CC,10132615249,Ängby CC,SWE,1:04:13,5,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,Klubb/Företag012345Ängby CC3:4811:3311:4411:4612:3212:47,Ängby CC,3:48,11:33,11:46,12:32,,12:47,,SWE,2026-01-11
16839,SCF Svenska Mästerskapen i Cyklo cross 2026 med SWE CUP 7,Ängby CC,3:48,11:33,11:44,12:32,12:47,,,,SWE,2026-01-11
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,1,324,Thorleif Tejlmand RasmussenHolte MTB Klub,10141207126,,DEN,34:56,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,KlubSnitBedsteVærsteHolte MTB Klub8:027:508:12,Holte MTB Klub,8:02,7:50,Holte MTB Klub,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,Holte MTB Klub,8:02,7:50,8:12,,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,2,305,Lennart Schrøder KewHerning Cykle Klub,10158674604,,DEN,36:08,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,KlubSnitBedsteVærsteHerning Cykle Klub8:188:118:29,Herning Cykle Klub,8:18,8:11,Herning Cykle Klub,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,Herning Cykle Klub,8:18,8:11,8:29,,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,3,340,Pelle Kobbernagel HovindOrdrup Cykle Club,10148405132,,DEN,40:23,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,KlubSnitBedsteVærsteOrdrup Cykle Club9:159:059:42,Ordrup Cykle Club,9:15,9:05,Ordrup Cykle Club,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,Ordrup Cykle Club,9:15,9:05,9:42,,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,4,301,Malthe Akkerman SchacksenHammel Cykle Klub,10152083149,,DEN,35:35,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,KlubSnitBedsteVærsteHammel Cykle Klub10:4410:2011:07,Hammel Cykle Klub,10:44,10:20,Hammel Cykle Klub,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,Hammel Cykle Klub,10:44,10:20,11:07,,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,5,322,Sylvester Sundberg LindHolte MTB Klub,10158576287,,DEN,37:19,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,KlubSnitBedsteVærsteHolte MTB Klub11:1810:0512:12,Holte MTB Klub,11:18,10:05,Holte MTB Klub,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,Holte MTB Klub,11:18,10:05,12:12,,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,6,316,Sejer BankeCykling Odense,10153900685,,DEN,39:44,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,KlubSnitBedsteVærsteCykling Odense12:0311:2712:58,Cykling Odense,12:03,11:27,Cykling Odense,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,Cykling Odense,12:03,11:27,12:58,,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,7,,Villads KjærHerning Cykel Klub,,,DEN,44:24,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,KlubSnitBedsteVærsteHerning Cykel Klub19:1919:1419:25,Herning Cykel Klub,19:19,19:14,Herning Cykel Klub,,,,,DEN,2026-01-10
16994,DM i Cyklecross - Powered by Agro-Top - Skive CK,Herning Cykel Klub,19:19,19:14,19:25,,,,,,DEN,2026-01-10
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,1,,Thorleif Tejlmand RasmussenHolte MTB Klub,,,,35:32,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Klub/FirmaSnitBedsteVærstePointHolte MTB Klub8:498:429:0320,,Holte MTB Klub,,Holte MTB Klub,,9:03,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Holte MTB Klub,,8:49,,,,20,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,2,,Lennart Schrøder KewHerning Cykle Klub,,,,36:13,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Klub/FirmaSnitBedsteVærstePointHerning Cykle Klub8:598:519:1518,,Herning Cykle Klub,,Herning Cykle Klub,,9:15,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Herning Cykle Klub,,8:59,,,,18,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,3,,Valdemar Tejlmand RasmussenHolte MTB Klub,,,,41:57,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Klub/FirmaSnitBedsteVærstePointHolte MTB Klub10:2410:0910:5416,,Holte MTB Klub,,Holte MTB Klub,,10:54,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Holte MTB Klub,,10:24,,,,16,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,4,,Malthe Holm SimonNæstved Bicycle Club,,,,34:08,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Klub/FirmaSnitBedsteVærstePointNæstved Bicycle Club11:1611:0311:371,,Næstved Bicycle Club,,Næstved Bicycle Club,,11:37,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Næstved Bicycle Club,,11:16,,,,1,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,5,,Oscar Munkholm He AndersenGreve Cykle Club,,,,34:13,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Klub/FirmaSnitBedsteVærstePointGreve Cykle Club11:1710:4311:471,,Greve Cykle Club,,Greve Cykle Club,,11:47,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Greve Cykle Club,,11:17,,,,1,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,6,,Sejer BankeCykling Odense,,,,40:22,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Klub/FirmaSnitBedsteVærstePointCykling Odense13:2111:1914:561,,Cykling Odense,,Cykling Odense,,14:56,,,DEN,2026-01-04
17373,Challenge Cross Cup 6. afd. [finale elite] - Slagelse MTB,Cykling Odense,,13:21,,,,1,,,DEN,2026-01-04
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,1,324,Thorleif Tejlmand RasmussenHolte MTB Klub,10141207126,,DEN,35:35,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,KlubSnitBedsteVærstePointKommentarHolte MTB Klub5:024:495:1520,Holte MTB Klub,5:02,4:49,Holte MTB Klub,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,Holte MTB Klub,5:02,4:49,5:15,,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,2,305,Lennart Schrøder KewHerning Cykle Klub,10158674604,,DEN,36:11,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,KlubSnitBedsteVærstePointKommentarHerning Cykle Klub5:074:505:1518,Herning Cykle Klub,5:07,4:50,Herning Cykle Klub,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,Herning Cykle Klub,5:07,4:50,5:15,,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,3,340,Pelle Kobbernagel HovindOrdrup Cykle Club,10148405132,,DEN,33:24,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,KlubSnitBedsteVærstePointKommentarOrdrup Cykle Club5:305:125:4516,Ordrup Cykle Club,5:30,5:12,Ordrup Cykle Club,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,Ordrup Cykle Club,5:30,5:12,5:45,,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,4,318,Sune Vinge-KaarsbergNæstved Bicycle Club,10147591645,,DEN,33:24,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,KlubSnitBedsteVærstePointKommentarNæstved Bicycle Club5:305:235:401,Næstved Bicycle Club,5:30,5:23,Næstved Bicycle Club,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,Næstved Bicycle Club,5:30,5:23,5:40,,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,5,823,Malthe Holm SimonNæstved Bicycle Club,,,DEN,37:26,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,KlubSnitBedsteVærstePointKommentarNæstved Bicycle Club6:105:526:321,Næstved Bicycle Club,6:10,5:52,Næstved Bicycle Club,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,Næstved Bicycle Club,6:10,5:52,6:32,,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,6,338,Oscar Munkholm He AndersenGreve Cykle Club,10156792501,,DEN,32:45,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,KlubSnitBedsteVærstePointKommentarGreve Cykle Club6:285:586:481,Greve Cykle Club,6:28,5:58,Greve Cykle Club,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,Greve Cykle Club,6:28,5:58,6:48,,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,7,336,Valdemar Tejlmand RasmussenHolte MTB Klub,10167751073,,DEN,38:51,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,KlubSnitBedsteVærstePointKommentarHolte MTB Klub7:416:098:191,Holte MTB Klub,7:41,6:09,Holte MTB Klub,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,Holte MTB Klub,7:41,6:09,8:19,,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,8,815,Axel Emil Kamph-HaldNæstved Bicycle Club,,,DEN,33:50,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,KlubSnitBedsteVærstePointKommentarNæstved Bicycle Club8:217:319:341,Næstved Bicycle Club,8:21,7:31,Næstved Bicycle Club,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,Næstved Bicycle Club,8:21,7:31,9:34,,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,9,811,Aksel WiebeNæstved Cykelklub,,,DEN,39:48,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,KlubSnitBedsteVærstePointKommentarNæstved Cykelklub9:509:0210:141,Næstved Cykelklub,9:50,9:02,Næstved Cykelklub,,,,,DEN,2025-12-14
17323,Cyklecross SM 2025- - Nisseringen / Næstved BC,Næstved Cykelklub,9:50,9:02,10:14,,,,,,DEN,2025-12-14
17047,Challenge Cross-Cup V - Holbæk Sportsby,1,,Thorleif Tejlmand RasmussenHolte MTB Klub,,,,39:22,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,Klub/FirmaSnitBedsteVærstePointHolte MTB Klub7:506:548:3120,,Holte MTB Klub,,Holte MTB Klub,,8:31,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,Holte MTB Klub,,7:50,,,,20,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,2,,Sune Vinge-KaarsbergNæstved Bicycle Club,,,,38:30,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,Klub/FirmaSnitBedsteVærstePointNæstved Bicycle Club9:358:5310:0218,,Næstved Bicycle Club,,Næstved Bicycle Club,,10:02,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,Næstved Bicycle Club,,9:35,,,,18,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,3,,Oscar Munkholm He AndersenGreve Cykle Club,,,,40:32,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,Klub/FirmaSnitBedsteVærstePointGreve Cykle Club10:059:0410:3216,,Greve Cykle Club,,Greve Cykle Club,,10:32,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,Greve Cykle Club,,10:05,,,,16,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,4,,Sejer BankeCykling Odense,,,,42:30,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,Klub/FirmaSnitBedsteVærstePointCykling Odense10:349:5911:271,,Cykling Odense,,Cykling Odense,,11:27,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,Cykling Odense,,10:34,,,,1,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,5,,Malthe Holm SimonNæstved Bicycle Club,,,,34:17,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,Klub/FirmaSnitBedsteVærstePointNæstved Bicycle Club11:2210:2012:551,,Næstved Bicycle Club,,Næstved Bicycle Club,,12:55,,,DEN,2025-12-13
17047,Challenge Cross-Cup V - Holbæk Sportsby,Næstved Bicycle Club,,11:22,,,,1,,,DEN,2025-12-13
17079,ABC x JJensen a/s Cyklecrossløb,1,,Thorleif Tejlmand RasmussenHolte MTB Klub,,,,33:42,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,Klub/FirmaSnitBedsteVærstePointHolte MTB Klub6:405:527:2420,,Holte MTB Klub,,Holte MTB Klub,,7:24,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,Holte MTB Klub,,6:40,,,,20,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,2,,Pelle Kobbernagel HovindOrdrup Cykle Club,,,,36:14,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,Klub/FirmaSnitBedsteVærstePointOrdrup Cykle Club7:106:477:2618,,Ordrup Cykle Club,,Ordrup Cykle Club,,7:26,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,Ordrup Cykle Club,,7:10,,,,18,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,3,,Sune Vinge-KaarsbergNæstved Bicycle Club,,,,31:06,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,Klub/FirmaSnitBedsteVærstePointNæstved Bicycle Club7:407:068:131,,Næstved Bicycle Club,,Næstved Bicycle Club,,8:13,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,Næstved Bicycle Club,,7:40,,,,1,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,4,,Malthe Holm SimonNæstved Bicycle Club,,,,38:19,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,Klub/FirmaSnitBedsteVærstePointNæstved Bicycle Club9:288:3410:011,,Næstved Bicycle Club,,Næstved Bicycle Club,,10:01,,,DEN,2025-12-07
17079,ABC x JJensen a/s Cyklecrossløb,Næstved Bicycle Club,,9:28,,,,1,,,DEN,2025-12-07
17046,Challenge Cross-Cup IV - Sorø,1,324,Thorleif Tejlmand RasmussenHolte MTB Klub,10141207126,,DEN,38:00,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,KlubSnitBedsteVærstePointKommentarHolte MTB Klub9:268:509:4020,Holte MTB Klub,9:26,8:50,Holte MTB Klub,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,Holte MTB Klub,9:26,8:50,9:40,,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,2,340,Pelle Kobbernagel HovindOrdrup Cykle Club,10148405132,,DEN,39:49,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,KlubSnitBedsteVærstePointKommentarOrdrup Cykle Club9:539:469:5918,Ordrup Cykle Club,9:53,9:46,Ordrup Cykle Club,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,Ordrup Cykle Club,9:53,9:46,9:59,,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,3,318,Sune Vinge-KaarsbergNæstved Bicycle Club,10147591645,,DEN,39:49,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,KlubSnitBedsteVærstePointKommentarNæstved Bicycle Club9:539:459:5916,Næstved Bicycle Club,9:53,9:45,Næstved Bicycle Club,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,Næstved Bicycle Club,9:53,9:45,9:59,,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,4,336,Valdemar Tejlmand RasmussenHolte MTB Klub,10167751073,,DEN,33:52,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,KlubSnitBedsteVærstePointKommentarHolte MTB Klub11:1110:0811:541,Holte MTB Klub,11:11,10:08,Holte MTB Klub,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,Holte MTB Klub,11:11,10:08,11:54,,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,5,338,Oscar Munkholm He AndersenGreve Cykle Club,10156792501,,DEN,37:04,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,KlubSnitBedsteVærstePointKommentarGreve Cykle Club12:1511:2912:421,Greve Cykle Club,12:15,11:29,Greve Cykle Club,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,Greve Cykle Club,12:15,11:29,12:42,,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,6,825,Malthe Holm SimonNBC,,,DEN,45:56,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,KlubSnitBedsteVærstePointKommentarNBC15:1213:3016:061,NBC,15:12,13:30,NBC,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,NBC,15:12,13:30,16:06,,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,7,316,Sejer BankeCykling Odense,10153900685,,DEN,31:23,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,KlubSnitBedsteVærstePointKommentarCykling Odense15:3212:5018:131,Cykling Odense,15:32,12:50,Cykling Odense,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,Cykling Odense,15:32,12:50,18:13,,,,,,DEN,2025-11-23
17046,Challenge Cross-Cup IV - Sorø,DNF,322,Sylvester Sundberg LindHolte MTB Klub,10158576287,,DEN,,,,DEN,2025-11-23
17117,Cross på Heden - Herning CK,1,305,Lennart Schrøder KewHerning Cykle Klub,10158674604,,DEN,32:32,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,KlubSnitBedsteVærstePointHerning Cykle Klub8:087:349:1620,Herning Cykle Klub,8:08,7:34,Herning Cykle Klub,20,,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,Herning Cykle Klub,8:08,7:34,9:16,,,,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,2,301,Malthe Akkerman SchacksenHammel Cykle Klub,10152083149,,DEN,28:43,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,KlubSnitBedsteVærstePointHammel Cykle Klub9:348:5810:2318,Hammel Cykle Klub,9:34,8:58,Hammel Cykle Klub,18,,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,Hammel Cykle Klub,9:34,8:58,10:23,,,,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,3,307,Aksel Klüver Holm JensenHerning Cykle Klub,10147649845,,DEN,29:08,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,KlubSnitBedsteVærstePointHerning Cykle Klub9:428:5110:280,Herning Cykle Klub,9:42,8:51,Herning Cykle Klub,0,,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,Herning Cykle Klub,9:42,8:51,10:28,,,,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,4,84,Viggo Schmidt LaursenHerning CK,,,DEN,32:26,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,KlubSnitBedsteVærstePointHerning CK10:4810:2411:340,Herning CK,10:48,10:24,Herning CK,0,,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,Herning CK,10:48,10:24,11:34,,,,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,5,317,Gustav Krogh SimonsenHerning Cykle Klub,10165482081,,DEN,38:40,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,KlubSnitBedsteVærstePointHerning Cykle Klub12:5311:3513:440,Herning Cykle Klub,12:53,11:35,Herning Cykle Klub,0,,,,DEN,2025-11-16
17117,Cross på Heden - Herning CK,Herning Cykle Klub,12:53,11:35,13:44,,,,,,DEN,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,1,171,Axel LorentssonJönköpings CK,10120571182,Jönköpings CK,SWE,18:55,5,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Klubb/Företag12345Jönköpings CK3:423:463:453:473:52,Jönköpings CK,3:42,3:46,3:45,3:47,,3:52,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Jönköpings CK,3:42,3:46,3:45,3:47,3:52,,,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,2,175,Wilmer LarssonJönköpings CK,10107598141,Jönköpings CK,SWE,19:52,5,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Klubb/Företag12345Jönköpings CK3:433:513:504:194:07,Jönköpings CK,3:43,3:51,3:50,4:19,,4:07,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Jönköpings CK,3:43,3:51,3:50,4:19,4:07,,,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,3,176,William HilmaGreve cc,Engångslicens,Greve cc,DEN,20:46,5,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Klubb/Företag12345Greve cc4:094:004:074:114:17,Greve cc,4:09,4:00,4:07,4:11,,4:17,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Greve cc,4:09,4:00,4:07,4:11,4:17,,,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,4,174,Simon Härling BjörKvänums IF,10162473970,Kvänums IF,SWE,21:27,5,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Klubb/Företag12345Kvänums IF4:044:144:184:254:23,Kvänums IF,4:04,4:14,4:18,4:25,,4:23,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Kvänums IF,4:04,4:14,4:18,4:25,4:23,,,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,5,178,Kalle Oldin LarsenGreve Cykle Club,Engångslicens,Greve Cykle Club,DEN,22:38,5,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Klubb/Företag12345Greve Cykle Club4:374:334:374:224:27,Greve Cykle Club,4:37,4:33,4:37,4:22,,4:27,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Greve Cykle Club,4:37,4:33,4:37,4:22,4:27,,,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,6,172,Constantin CostesMalmö Cykelcross Klubb,10163899769,Malmö Cykelcross Klubb,SWE,22:40,5,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Klubb/Företag12345Malmö Cykelcross Klubb4:284:304:434:294:28,Malmö Cykelcross Klubb,4:28,4:30,4:43,4:29,,4:28,,SWE,2025-11-16
16838,Malmö CX SWE-CUP #6 2025,Malmö Cykelcross Klubb,4:28,4:30,4:43,4:29,4:28,,,,SWE,2025-11-16
